year,month,day,hour,Sukhothai,SakonNakhon,Salokbat,Phrae,PranBuri,ThatPhanom,Pangnga2,ChonBuri3,NakhonPhanom,Thalan2,Ubon2,LopBuri2,NakhonNayok,NakhonChaisi,Pattani,Chaiyaphum1,NakhonRatchasima2,Sirindhorn,BangLangDam,BhumibolDam,ChulabhornDam,KaengKrachanDam,KiridharnDam,LamTakhongJVDam,PakMunDam,RajjaprabhaDam,SirikitDam,SrinagarindDam,ThungNaDam,UbolratanaDam,VajiralongkornDam,NamNgum1,NamLeuk,NamMang3,NamNgum2,TheunHinboun,NamTheun2,HouayHo,Xeset1,Xeset2
2016,9,12,16,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,33,36,0,0,7.9,7.4,0,115.1,29.1,0,0,100.4,20.3,9.8,0,257.21,60,39.57,491.992,460,971.082,150.39,45,44.79
2016,9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,10,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,11,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,12,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,13,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,14,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,15,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,16,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,45.5,36,0,0,7.9,7.6,0,115.4,29.1,0,0,100.6,20.3,9.9,0,247.73,60,39.58,491.992,460,971.667,150.39,45,41.3
2016,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,10,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,11,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,12,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,13,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,14,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,15,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,16,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,43.2,36,0,0,7.9,7.7,0,115.7,29.1,0,0,100.7,20.3,10,0,287.13,60,39.59,491.992,460,972.225,75.19,45,39.45
2016,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,10,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,11,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,12,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,13,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,14,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,15,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,16,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.4,36,0,0,7.9,7.9,0,116,29.1,0,0,100.8,20.3,10.1,0,315.31,60,39.62,491.992,460,972.819,75.19,45,37.91
2016,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,7,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,8,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,9,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,10,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,11,3.84,5.52,18,6.72,1.92,6.24,2.88,2.4,7.2,14.16,22.08,27.12,6,42.96,3.6,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,12,3.12,4.32,14.4,5.28,1.68,5.04,2.4,1.92,5.76,11.28,17.52,21.6,4.8,34.56,2.88,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,13,2.4,3.36,10.8,4.08,1.2,3.84,1.68,1.44,4.32,8.4,13.2,16.32,3.6,25.92,2.16,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,14,1.68,2.16,7.2,2.64,0.72,2.64,1.2,0.96,2.88,5.76,8.88,10.8,2.4,17.28,1.44,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,15,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,16,0.72,1.2,3.6,1.44,0.48,1.2,0.48,0.48,1.44,2.88,4.32,5.52,1.2,8.64,0.72,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1,36.1,36,0,0,7.9,8,0,116.2,29.1,0,0,101,20.3,10.2,0,256.45,60,39.63,491.992,460,973.404,0,45,35.97
2016,9,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56.5,36,0,0,7.9,8.1,0,116.5,29.1,0,0,101.1,20.3,10.3,0,242.55,60,39.64,491.992,460,973.953,0,45,34.39
2016,9,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56.5,36,0,0,7.9,8.1,0,116.5,29.1,0,0,101.1,20.3,10.3,0,242.55,60,39.64,491.992,460,973.953,0,45,34.39
