year,month,day,hour,Node1,Node2
2016,10,6,1,401.6,58.4
2016,10,6,2,386.2,56.2
2016,10,6,3,377.5,54.9
2016,10,6,4,375.7,54.6
2016,10,6,5,385.7,56.1
2016,10,6,6,462.2,67.1
2016,10,6,7,551.2,80.1
2016,10,6,8,596.7,86.8
2016,10,6,9,597.4,86.9
2016,10,6,10,569.5,82.8
2016,10,6,11,546.7,79.5
2016,10,6,12,594.8,86.4
2016,10,6,13,616.8,89.7
2016,10,6,14,591.4,85.9
2016,10,6,15,561.6,81.6
2016,10,6,16,510.4,74.2
2016,10,6,17,491.5,71.4
2016,10,6,18,522.5,75.9
2016,10,6,19,524.4,76.2
2016,10,6,20,535.7,77.9
2016,10,6,21,500.2,72.7
2016,10,6,22,460.1,66.8
2016,10,6,23,436.2,63.4
2016,10,7,0,413,60
2016,10,7,1,401.6,58.4
2016,10,7,2,386.2,56.2
2016,10,7,3,377.5,54.9
2016,10,7,4,375.7,54.6
2016,10,7,5,385.7,56.1
2016,10,7,6,462.2,67.1
2016,10,7,7,551.2,80.1
2016,10,7,8,596.7,86.8
2016,10,7,9,597.4,86.9
2016,10,7,10,569.5,82.8
2016,10,7,11,546.7,79.5
2016,10,7,12,594.8,86.4
2016,10,7,13,616.8,89.7
2016,10,7,14,591.4,85.9
2016,10,7,15,561.6,81.6
2016,10,7,16,510.4,74.2
2016,10,7,17,491.5,71.4
2016,10,7,18,522.5,75.9
2016,10,7,19,524.4,76.2
2016,10,7,20,535.7,77.9
2016,10,7,21,500.2,72.7
2016,10,7,22,460.1,66.8
2016,10,7,23,436.2,63.4
2016,10,8,0,371.7,54
2016,10,8,1,361.5,52.5
2016,10,8,2,347.6,50.5
2016,10,8,3,339.7,49.4
2016,10,8,4,338.2,49.2
2016,10,8,5,347.1,50.4
2016,10,8,6,415.9,60.4
2016,10,8,7,496.1,72.1
2016,10,8,8,536.9,78
2016,10,8,9,537.7,78.1
2016,10,8,10,512.5,74.4
2016,10,8,11,491.9,71.5
2016,10,8,12,535.3,77.8
2016,10,8,13,555.1,80.7
2016,10,8,14,532.3,77.4
2016,10,8,15,505.4,73.5
2016,10,8,16,459.4,66.7
2016,10,8,17,442.4,64.3
2016,10,8,18,470.2,68.4
2016,10,8,19,472,68.6
2016,10,8,20,482.1,70.1
2016,10,8,21,450.2,65.5
2016,10,8,22,414.1,60.1
2016,10,8,23,392.6,57
2016,10,9,0,371.7,54
2016,10,9,1,361.5,52.5
2016,10,9,2,347.6,50.5
2016,10,9,3,339.7,49.4
2016,10,9,4,338.2,49.2
2016,10,9,5,347.1,50.4
2016,10,9,6,415.9,60.4
2016,10,9,7,496.1,72.1
2016,10,9,8,536.9,78
2016,10,9,9,537.7,78.1
2016,10,9,10,512.5,74.4
2016,10,9,11,491.9,71.5
2016,10,9,12,535.3,77.8
2016,10,9,13,555.1,80.7
2016,10,9,14,532.3,77.4
2016,10,9,15,505.4,73.5
2016,10,9,16,459.4,66.7
2016,10,9,17,442.4,64.3
2016,10,9,18,470.2,68.4
2016,10,9,19,472,68.6
2016,10,9,20,482.1,70.1
2016,10,9,21,450.2,65.5
2016,10,9,22,414.1,60.1
2016,10,9,23,392.6,57
2016,10,10,0,413,60
2016,10,10,1,401.6,58.4
2016,10,10,2,386.2,56.2
2016,10,10,3,377.5,54.9
2016,10,10,4,375.7,54.6
2016,10,10,5,385.7,56.1
2016,10,10,6,462.2,67.1
2016,10,10,7,551.2,80.1
2016,10,10,8,596.7,86.8
2016,10,10,9,597.4,86.9
2016,10,10,10,569.5,82.8
2016,10,10,11,546.7,79.5
2016,10,10,12,594.8,86.4
2016,10,10,13,616.8,89.7
2016,10,10,14,591.4,85.9
2016,10,10,15,561.6,81.6
2016,10,10,16,510.4,74.2
2016,10,10,17,491.5,71.4
2016,10,10,18,522.5,75.9
2016,10,10,19,524.4,76.2
2016,10,10,20,535.7,77.9
2016,10,10,21,500.2,72.7
2016,10,10,22,460.1,66.8
2016,10,10,23,436.2,63.4
2016,10,11,0,413,60
2016,10,11,1,401.6,58.4
2016,10,11,2,386.2,56.2
2016,10,11,3,377.5,54.9
2016,10,11,4,375.7,54.6
2016,10,11,5,385.7,56.1
2016,10,11,6,462.2,67.1
2016,10,11,7,551.2,80.1
2016,10,11,8,596.7,86.8
2016,10,11,9,597.4,86.9
2016,10,11,10,569.5,82.8
2016,10,11,11,546.7,79.5
2016,10,11,12,594.8,86.4
2016,10,11,13,616.8,89.7
2016,10,11,14,591.4,85.9
2016,10,11,15,561.6,81.6
2016,10,11,16,510.4,74.2
2016,10,11,17,491.5,71.4
2016,10,11,18,522.5,75.9
2016,10,11,19,524.4,76.2
2016,10,11,20,535.7,77.9
2016,10,11,21,500.2,72.7
2016,10,11,22,460.1,66.8
2016,10,11,23,436.2,63.4
2016,10,12,0,413,60
2016,10,12,1,401.6,58.4
2016,10,12,2,386.2,56.2
2016,10,12,3,377.5,54.9
2016,10,12,4,375.7,54.6
2016,10,12,5,385.7,56.1
2016,10,12,6,462.2,67.1
2016,10,12,7,551.2,80.1
2016,10,12,8,596.7,86.8
2016,10,12,9,597.4,86.9
2016,10,12,10,569.5,82.8
2016,10,12,11,546.7,79.5
2016,10,12,12,594.8,86.4
2016,10,12,13,616.8,89.7
2016,10,12,14,591.4,85.9
2016,10,12,15,561.6,81.6
2016,10,12,16,510.4,74.2
2016,10,12,17,491.5,71.4
2016,10,12,18,522.5,75.9
2016,10,12,19,524.4,76.2
2016,10,12,20,535.7,77.9
2016,10,12,21,500.2,72.7
2016,10,12,22,460.1,66.8
2016,10,12,23,436.2,63.4
2016,10,13,0,413,60
2016,10,13,1,401.6,58.4
2016,10,13,2,386.2,56.2
2016,10,13,3,377.5,54.9
2016,10,13,4,375.7,54.6
2016,10,13,5,385.7,56.1
2016,10,13,6,462.2,67.1
2016,10,13,7,551.2,80.1
2016,10,13,8,596.7,86.8
2016,10,13,9,597.4,86.9
2016,10,13,10,569.5,82.8
2016,10,13,11,546.7,79.5
2016,10,13,12,594.8,86.4
2016,10,13,13,616.8,89.7
2016,10,13,14,591.4,85.9
2016,10,13,15,561.6,81.6
2016,10,13,16,510.4,74.2
2016,10,13,17,491.5,71.4
2016,10,13,18,522.5,75.9
2016,10,13,19,524.4,76.2
2016,10,13,20,535.7,77.9
2016,10,13,21,500.2,72.7
2016,10,13,22,460.1,66.8
2016,10,13,23,436.2,63.4
2016,10,14,0,413,60
2016,10,14,1,401.6,58.4
2016,10,14,2,386.2,56.2
2016,10,14,3,377.5,54.9
2016,10,14,4,375.7,54.6
2016,10,14,5,385.7,56.1
2016,10,14,6,462.2,67.1
2016,10,14,7,551.2,80.1
2016,10,14,8,596.7,86.8
2016,10,14,9,597.4,86.9
2016,10,14,10,569.5,82.8
2016,10,14,11,546.7,79.5
2016,10,14,12,594.8,86.4
2016,10,14,13,616.8,89.7
2016,10,14,14,591.4,85.9
2016,10,14,15,561.6,81.6
2016,10,14,16,510.4,74.2
2016,10,14,17,491.5,71.4
2016,10,14,18,522.5,75.9
2016,10,14,19,524.4,76.2
2016,10,14,20,535.7,77.9
2016,10,14,21,500.2,72.7
2016,10,14,22,460.1,66.8
2016,10,14,23,436.2,63.4
2016,10,15,0,371.7,54
2016,10,15,1,361.5,52.5
2016,10,15,2,347.6,50.5
2016,10,15,3,339.7,49.4
2016,10,15,4,338.2,49.2
2016,10,15,5,347.1,50.4
2016,10,15,6,415.9,60.4
2016,10,15,7,496.1,72.1
2016,10,15,8,536.9,78
2016,10,15,9,537.7,78.1
2016,10,15,10,512.5,74.4
2016,10,15,11,491.9,71.5
2016,10,15,12,535.3,77.8
2016,10,15,13,555.1,80.7
2016,10,15,14,532.3,77.4
2016,10,15,15,505.4,73.5
2016,10,15,16,459.4,66.7
2016,10,15,17,442.4,64.3
2016,10,15,18,470.2,68.4
2016,10,15,19,472,68.6
2016,10,15,20,482.1,70.1
2016,10,15,21,450.2,65.5
2016,10,15,22,414.1,60.1
2016,10,15,23,392.6,57
2016,10,16,0,371.7,54
2016,10,16,1,361.5,52.5
2016,10,16,2,347.6,50.5
2016,10,16,3,339.7,49.4
2016,10,16,4,338.2,49.2
2016,10,16,5,347.1,50.4
2016,10,16,6,415.9,60.4
2016,10,16,7,496.1,72.1
2016,10,16,8,536.9,78
2016,10,16,9,537.7,78.1
2016,10,16,10,512.5,74.4
2016,10,16,11,491.9,71.5
2016,10,16,12,535.3,77.8
2016,10,16,13,555.1,80.7
2016,10,16,14,532.3,77.4
2016,10,16,15,505.4,73.5
2016,10,16,16,459.4,66.7
2016,10,16,17,442.4,64.3
2016,10,16,18,470.2,68.4
2016,10,16,19,472,68.6
2016,10,16,20,482.1,70.1
2016,10,16,21,450.2,65.5
2016,10,16,22,414.1,60.1
2016,10,16,23,392.6,57
2016,10,17,0,413,60
2016,10,17,1,401.6,58.4
2016,10,17,2,386.2,56.2
2016,10,17,3,377.5,54.9
2016,10,17,4,375.7,54.6
2016,10,17,5,385.7,56.1
2016,10,17,6,462.2,67.1
2016,10,17,7,551.2,80.1
2016,10,17,8,596.7,86.8
2016,10,17,9,597.4,86.9
2016,10,17,10,569.5,82.8
2016,10,17,11,546.7,79.5
2016,10,17,12,594.8,86.4
2016,10,17,13,616.8,89.7
2016,10,17,14,591.4,85.9
2016,10,17,15,561.6,81.6
2016,10,17,16,510.4,74.2
2016,10,17,17,491.5,71.4
2016,10,17,18,522.5,75.9
2016,10,17,19,524.4,76.2
2016,10,17,20,535.7,77.9
2016,10,17,21,500.2,72.7
2016,10,17,22,460.1,66.8
2016,10,17,23,436.2,63.4
2016,10,18,0,413,60
2016,10,18,1,401.6,58.4
2016,10,18,2,386.2,56.2
2016,10,18,3,377.5,54.9
2016,10,18,4,375.7,54.6
2016,10,18,5,385.7,56.1
2016,10,18,6,462.2,67.1
2016,10,18,7,551.2,80.1
2016,10,18,8,596.7,86.8
2016,10,18,9,597.4,86.9
2016,10,18,10,569.5,82.8
2016,10,18,11,546.7,79.5
2016,10,18,12,594.8,86.4
2016,10,18,13,616.8,89.7
2016,10,18,14,591.4,85.9
2016,10,18,15,561.6,81.6
2016,10,18,16,510.4,74.2
2016,10,18,17,491.5,71.4
2016,10,18,18,522.5,75.9
2016,10,18,19,524.4,76.2
2016,10,18,20,535.7,77.9
2016,10,18,21,500.2,72.7
2016,10,18,22,460.1,66.8
2016,10,18,23,436.2,63.4
2016,10,19,0,413,60
2016,10,19,1,401.6,58.4
2016,10,19,2,386.2,56.2
2016,10,19,3,377.5,54.9
2016,10,19,4,375.7,54.6
2016,10,19,5,385.7,56.1
2016,10,19,6,462.2,67.1
2016,10,19,7,551.2,80.1
2016,10,19,8,596.7,86.8
2016,10,19,9,597.4,86.9
2016,10,19,10,569.5,82.8
2016,10,19,11,546.7,79.5
2016,10,19,12,594.8,86.4
2016,10,19,13,616.8,89.7
2016,10,19,14,591.4,85.9
2016,10,19,15,561.6,81.6
2016,10,19,16,510.4,74.2
2016,10,19,17,491.5,71.4
2016,10,19,18,522.5,75.9
2016,10,19,19,524.4,76.2
2016,10,19,20,535.7,77.9
2016,10,19,21,500.2,72.7
2016,10,19,22,460.1,66.8
2016,10,19,23,436.2,63.4
2016,10,20,0,413,60
2016,10,20,1,401.6,58.4
2016,10,20,2,386.2,56.2
2016,10,20,3,377.5,54.9
2016,10,20,4,375.7,54.6
2016,10,20,5,385.7,56.1
2016,10,20,6,462.2,67.1
2016,10,20,7,551.2,80.1
2016,10,20,8,596.7,86.8
2016,10,20,9,597.4,86.9
2016,10,20,10,569.5,82.8
2016,10,20,11,546.7,79.5
2016,10,20,12,594.8,86.4
2016,10,20,13,616.8,89.7
2016,10,20,14,591.4,85.9
2016,10,20,15,561.6,81.6
2016,10,20,16,510.4,74.2
2016,10,20,17,491.5,71.4
2016,10,20,18,522.5,75.9
2016,10,20,19,524.4,76.2
2016,10,20,20,535.7,77.9
2016,10,20,21,500.2,72.7
2016,10,20,22,460.1,66.8
2016,10,20,23,436.2,63.4
2016,10,21,0,413,60
2016,10,21,1,401.6,58.4
2016,10,21,2,386.2,56.2
2016,10,21,3,377.5,54.9
2016,10,21,4,375.7,54.6
2016,10,21,5,385.7,56.1
2016,10,21,6,462.2,67.1
2016,10,21,7,551.2,80.1
2016,10,21,8,596.7,86.8
2016,10,21,9,597.4,86.9
2016,10,21,10,569.5,82.8
2016,10,21,11,546.7,79.5
2016,10,21,12,594.8,86.4
2016,10,21,13,616.8,89.7
2016,10,21,14,591.4,85.9
2016,10,21,15,561.6,81.6
2016,10,21,16,510.4,74.2
2016,10,21,17,491.5,71.4
2016,10,21,18,522.5,75.9
2016,10,21,19,524.4,76.2
2016,10,21,20,535.7,77.9
2016,10,21,21,500.2,72.7
2016,10,21,22,460.1,66.8
2016,10,21,23,436.2,63.4
2016,10,22,0,371.7,54
2016,10,22,1,361.5,52.5
2016,10,22,2,347.6,50.5
2016,10,22,3,339.7,49.4
2016,10,22,4,338.2,49.2
2016,10,22,5,347.1,50.4
2016,10,22,6,415.9,60.4
2016,10,22,7,496.1,72.1
2016,10,22,8,536.9,78
2016,10,22,9,537.7,78.1
2016,10,22,10,512.5,74.4
2016,10,22,11,491.9,71.5
2016,10,22,12,535.3,77.8
2016,10,22,13,555.1,80.7
2016,10,22,14,532.3,77.4
2016,10,22,15,505.4,73.5
2016,10,22,16,459.4,66.7
2016,10,22,17,442.4,64.3
2016,10,22,18,470.2,68.4
2016,10,22,19,472,68.6
2016,10,22,20,482.1,70.1
2016,10,22,21,450.2,65.5
2016,10,22,22,414.1,60.1
2016,10,22,23,392.6,57
2016,10,23,0,371.7,54
2016,10,23,1,361.5,52.5
2016,10,23,2,347.6,50.5
2016,10,23,3,339.7,49.4
2016,10,23,4,338.2,49.2
2016,10,23,5,347.1,50.4
2016,10,23,6,415.9,60.4
2016,10,23,7,496.1,72.1
2016,10,23,8,536.9,78
2016,10,23,9,537.7,78.1
2016,10,23,10,512.5,74.4
2016,10,23,11,491.9,71.5
2016,10,23,12,535.3,77.8
2016,10,23,13,555.1,80.7
2016,10,23,14,532.3,77.4
2016,10,23,15,505.4,73.5
2016,10,23,16,459.4,66.7
2016,10,23,17,442.4,64.3
2016,10,23,18,470.2,68.4
2016,10,23,19,472,68.6
2016,10,23,20,482.1,70.1
2016,10,23,21,450.2,65.5
2016,10,23,22,414.1,60.1
2016,10,23,23,392.6,57
2016,10,24,0,413,60
2016,10,24,1,401.6,58.4
2016,10,24,2,386.2,56.2
2016,10,24,3,377.5,54.9
2016,10,24,4,375.7,54.6
2016,10,24,5,385.7,56.1
2016,10,24,6,462.2,67.1
2016,10,24,7,551.2,80.1
2016,10,24,8,596.7,86.8
2016,10,24,9,597.4,86.9
2016,10,24,10,569.5,82.8
2016,10,24,11,546.7,79.5
2016,10,24,12,594.8,86.4
2016,10,24,13,616.8,89.7
2016,10,24,14,591.4,85.9
2016,10,24,15,561.6,81.6
2016,10,24,16,510.4,74.2
2016,10,24,17,491.5,71.4
2016,10,24,18,522.5,75.9
2016,10,24,19,524.4,76.2
2016,10,24,20,535.7,77.9
2016,10,24,21,500.2,72.7
2016,10,24,22,460.1,66.8
2016,10,24,23,436.2,63.4
2016,10,25,0,413,60
2016,10,25,1,401.6,58.4
2016,10,25,2,386.2,56.2
2016,10,25,3,377.5,54.9
2016,10,25,4,375.7,54.6
2016,10,25,5,385.7,56.1
2016,10,25,6,462.2,67.1
2016,10,25,7,551.2,80.1
2016,10,25,8,596.7,86.8
2016,10,25,9,597.4,86.9
2016,10,25,10,569.5,82.8
2016,10,25,11,546.7,79.5
2016,10,25,12,594.8,86.4
2016,10,25,13,616.8,89.7
2016,10,25,14,591.4,85.9
2016,10,25,15,561.6,81.6
2016,10,25,16,510.4,74.2
2016,10,25,17,491.5,71.4
2016,10,25,18,522.5,75.9
2016,10,25,19,524.4,76.2
2016,10,25,20,535.7,77.9
2016,10,25,21,500.2,72.7
2016,10,25,22,460.1,66.8
2016,10,25,23,436.2,63.4
2016,10,26,0,413,60
2016,10,26,1,401.6,58.4
2016,10,26,2,386.2,56.2
2016,10,26,3,377.5,54.9
2016,10,26,4,375.7,54.6
2016,10,26,5,385.7,56.1
2016,10,26,6,462.2,67.1
2016,10,26,7,551.2,80.1
2016,10,26,8,596.7,86.8
2016,10,26,9,597.4,86.9
2016,10,26,10,569.5,82.8
2016,10,26,11,546.7,79.5
2016,10,26,12,594.8,86.4
2016,10,26,13,616.8,89.7
2016,10,26,14,591.4,85.9
2016,10,26,15,561.6,81.6
2016,10,26,16,510.4,74.2
2016,10,26,17,491.5,71.4
2016,10,26,18,522.5,75.9
2016,10,26,19,524.4,76.2
2016,10,26,20,535.7,77.9
2016,10,26,21,500.2,72.7
2016,10,26,22,460.1,66.8
2016,10,26,23,436.2,63.4
2016,10,27,0,413,60
2016,10,27,1,401.6,58.4
2016,10,27,2,386.2,56.2
2016,10,27,3,377.5,54.9
2016,10,27,4,375.7,54.6
2016,10,27,5,385.7,56.1
2016,10,27,6,462.2,67.1
2016,10,27,7,551.2,80.1
2016,10,27,8,596.7,86.8
2016,10,27,9,597.4,86.9
2016,10,27,10,569.5,82.8
2016,10,27,11,546.7,79.5
2016,10,27,12,594.8,86.4
2016,10,27,13,616.8,89.7
2016,10,27,14,591.4,85.9
2016,10,27,15,561.6,81.6
2016,10,27,16,510.4,74.2
2016,10,27,17,491.5,71.4
2016,10,27,18,522.5,75.9
2016,10,27,19,524.4,76.2
2016,10,27,20,535.7,77.9
2016,10,27,21,500.2,72.7
2016,10,27,22,460.1,66.8
2016,10,27,23,436.2,63.4
2016,10,28,0,413,60
2016,10,28,1,401.6,58.4
2016,10,28,2,386.2,56.2
2016,10,28,3,377.5,54.9
2016,10,28,4,375.7,54.6
2016,10,28,5,385.7,56.1
2016,10,28,6,462.2,67.1
2016,10,28,7,551.2,80.1
2016,10,28,8,596.7,86.8
2016,10,28,9,597.4,86.9
2016,10,28,10,569.5,82.8
2016,10,28,11,546.7,79.5
2016,10,28,12,594.8,86.4
2016,10,28,13,616.8,89.7
2016,10,28,14,591.4,85.9
2016,10,28,15,561.6,81.6
2016,10,28,16,510.4,74.2
2016,10,28,17,491.5,71.4
2016,10,28,18,522.5,75.9
2016,10,28,19,524.4,76.2
2016,10,28,20,535.7,77.9
2016,10,28,21,500.2,72.7
2016,10,28,22,460.1,66.8
2016,10,28,23,436.2,63.4
2016,10,29,0,371.7,54
2016,10,29,1,361.5,52.5
2016,10,29,2,347.6,50.5
2016,10,29,3,339.7,49.4
2016,10,29,4,338.2,49.2
2016,10,29,5,347.1,50.4
2016,10,29,6,415.9,60.4
2016,10,29,7,496.1,72.1
2016,10,29,8,536.9,78
2016,10,29,9,537.7,78.1
2016,10,29,10,512.5,74.4
2016,10,29,11,491.9,71.5
2016,10,29,12,535.3,77.8
2016,10,29,13,555.1,80.7
2016,10,29,14,532.3,77.4
2016,10,29,15,505.4,73.5
2016,10,29,16,459.4,66.7
2016,10,29,17,442.4,64.3
2016,10,29,18,470.2,68.4
2016,10,29,19,472,68.6
2016,10,29,20,482.1,70.1
2016,10,29,21,450.2,65.5
2016,10,29,22,414.1,60.1
2016,10,29,23,392.6,57
2016,10,30,0,371.7,54
2016,10,30,1,361.5,52.5
2016,10,30,2,347.6,50.5
2016,10,30,3,339.7,49.4
2016,10,30,4,338.2,49.2
2016,10,30,5,347.1,50.4
2016,10,30,6,415.9,60.4
2016,10,30,7,496.1,72.1
2016,10,30,8,536.9,78
2016,10,30,9,537.7,78.1
2016,10,30,10,512.5,74.4
2016,10,30,11,491.9,71.5
2016,10,30,12,535.3,77.8
2016,10,30,13,555.1,80.7
2016,10,30,14,532.3,77.4
2016,10,30,15,505.4,73.5
2016,10,30,16,459.4,66.7
2016,10,30,17,442.4,64.3
2016,10,30,18,470.2,68.4
2016,10,30,19,472,68.6
2016,10,30,20,482.1,70.1
2016,10,30,21,450.2,65.5
2016,10,30,22,414.1,60.1
2016,10,30,23,392.6,57
2016,10,31,0,413,60
2016,10,31,1,401.6,58.4
2016,10,31,2,386.2,56.2
2016,10,31,3,377.5,54.9
2016,10,31,4,375.7,54.6
2016,10,31,5,385.7,56.1
2016,10,31,6,462.2,67.1
2016,10,31,7,551.2,80.1
2016,10,31,8,596.7,86.8
2016,10,31,9,597.4,86.9
2016,10,31,10,569.5,82.8
2016,10,31,11,546.7,79.5
2016,10,31,12,594.8,86.4
2016,10,31,13,616.8,89.7
2016,10,31,14,591.4,85.9
2016,10,31,15,561.6,81.6
2016,10,31,16,510.4,74.2
2016,10,31,17,491.5,71.4
2016,10,31,18,522.5,75.9
2016,10,31,19,524.4,76.2
2016,10,31,20,535.7,77.9
2016,10,31,21,500.2,72.7
2016,10,31,22,460.1,66.8
2016,10,31,23,436.2,63.4
2016,11,1,0,415.1,60.3
2016,11,1,1,403.7,58.7
2016,11,1,2,388.2,56.4
2016,11,1,3,379.4,55.1
2016,11,1,4,377.6,54.9
2016,11,1,5,387.6,56.4
2016,11,1,6,464.5,67.5
2016,11,1,7,554.1,80.5
2016,11,1,8,599.7,87.2
2016,11,1,9,600.4,87.3
2016,11,1,10,572.3,83.2
2016,11,1,11,549.4,79.9
2016,11,1,12,597.8,86.9
2016,11,1,13,619.9,90.1
2016,11,1,14,594.5,86.3
2016,11,1,15,564.4,82.1
2016,11,1,16,513,74.5
2016,11,1,17,494,71.8
2016,11,1,18,525.1,76.3
2016,11,1,19,527,76.6
2016,11,1,20,538.4,78.2
2016,11,1,21,502.7,73.1
2016,11,1,22,462.4,67.2
2016,11,1,23,438.4,63.7
2016,11,2,0,415.1,60.3
2016,11,2,1,403.7,58.7
2016,11,2,2,388.2,56.4
2016,11,2,3,379.4,55.1
2016,11,2,4,377.6,54.9
2016,11,2,5,387.6,56.4
2016,11,2,6,464.5,67.5
2016,11,2,7,554.1,80.5
2016,11,2,8,599.7,87.2
2016,11,2,9,600.4,87.3
2016,11,2,10,572.3,83.2
2016,11,2,11,549.4,79.9
2016,11,2,12,597.8,86.9
2016,11,2,13,619.9,90.1
2016,11,2,14,594.5,86.3
2016,11,2,15,564.4,82.1
2016,11,2,16,513,74.5
2016,11,2,17,494,71.8
2016,11,2,18,525.1,76.3
2016,11,2,19,527,76.6
2016,11,2,20,538.4,78.2
2016,11,2,21,502.7,73.1
2016,11,2,22,462.4,67.2
2016,11,2,23,438.4,63.7
2016,11,3,0,415.1,60.3
2016,11,3,1,403.7,58.7
2016,11,3,2,388.2,56.4
2016,11,3,3,379.4,55.1
2016,11,3,4,377.6,54.9
2016,11,3,5,387.6,56.4
2016,11,3,6,464.5,67.5
2016,11,3,7,554.1,80.5
2016,11,3,8,599.7,87.2
2016,11,3,9,600.4,87.3
2016,11,3,10,572.3,83.2
2016,11,3,11,549.4,79.9
2016,11,3,12,597.8,86.9
2016,11,3,13,619.9,90.1
2016,11,3,14,594.5,86.3
2016,11,3,15,564.4,82.1
2016,11,3,16,513,74.5
2016,11,3,17,494,71.8
2016,11,3,18,525.1,76.3
2016,11,3,19,527,76.6
2016,11,3,20,538.4,78.2
2016,11,3,21,502.7,73.1
2016,11,3,22,462.4,67.2
2016,11,3,23,438.4,63.7
2016,11,4,0,415.1,60.3
2016,11,4,1,403.7,58.7
2016,11,4,2,388.2,56.4
2016,11,4,3,379.4,55.1
2016,11,4,4,377.6,54.9
2016,11,4,5,387.6,56.4
2016,11,4,6,464.5,67.5
2016,11,4,7,554.1,80.5
2016,11,4,8,599.7,87.2
2016,11,4,9,600.4,87.3
2016,11,4,10,572.3,83.2
2016,11,4,11,549.4,79.9
2016,11,4,12,597.8,86.9
2016,11,4,13,619.9,90.1
2016,11,4,14,594.5,86.3
2016,11,4,15,564.4,82.1
2016,11,4,16,513,74.5
2016,11,4,17,494,71.8
2016,11,4,18,525.1,76.3
2016,11,4,19,527,76.6
2016,11,4,20,538.4,78.2
2016,11,4,21,502.7,73.1
2016,11,4,22,462.4,67.2
2016,11,4,23,438.4,63.7
2016,11,5,0,373.6,54.3
2016,11,5,1,363.3,52.8
2016,11,5,2,349.3,50.7
2016,11,5,3,341.5,49.6
2016,11,5,4,339.8,49.4
2016,11,5,5,348.9,50.7
2016,11,5,6,418,60.8
2016,11,5,7,498.6,72.5
2016,11,5,8,539.7,78.4
2016,11,5,9,540.4,78.5
2016,11,5,10,515.1,74.9
2016,11,5,11,494.4,71.8
2016,11,5,12,538,78.2
2016,11,5,13,557.9,81.1
2016,11,5,14,535,77.8
2016,11,5,15,508,73.8
2016,11,5,16,461.7,67.1
2016,11,5,17,444.5,64.6
2016,11,5,18,472.6,68.7
2016,11,5,19,474.4,68.9
2016,11,5,20,484.5,70.5
2016,11,5,21,452.5,65.8
2016,11,5,22,416.1,60.4
2016,11,5,23,394.5,57.3
2016,11,6,0,373.6,54.3
2016,11,6,1,363.3,52.8
2016,11,6,2,349.3,50.7
2016,11,6,3,341.5,49.6
2016,11,6,4,339.8,49.4
2016,11,6,5,348.9,50.7
2016,11,6,6,418,60.8
2016,11,6,7,498.6,72.5
2016,11,6,8,539.7,78.4
2016,11,6,9,540.4,78.5
2016,11,6,10,515.1,74.9
2016,11,6,11,494.4,71.8
2016,11,6,12,538,78.2
2016,11,6,13,557.9,81.1
2016,11,6,14,535,77.8
2016,11,6,15,508,73.8
2016,11,6,16,461.7,67.1
2016,11,6,17,444.5,64.6
2016,11,6,18,472.6,68.7
2016,11,6,19,474.4,68.9
2016,11,6,20,484.5,70.5
2016,11,6,21,452.5,65.8
2016,11,6,22,416.1,60.4
2016,11,6,23,394.5,57.3
2016,11,7,0,415.1,60.3
2016,11,7,1,403.7,58.7
2016,11,7,2,388.2,56.4
2016,11,7,3,379.4,55.1
2016,11,7,4,377.6,54.9
2016,11,7,5,387.6,56.4
2016,11,7,6,464.5,67.5
2016,11,7,7,554.1,80.5
2016,11,7,8,599.7,87.2
2016,11,7,9,600.4,87.3
2016,11,7,10,572.3,83.2
2016,11,7,11,549.4,79.9
2016,11,7,12,597.8,86.9
2016,11,7,13,619.9,90.1
2016,11,7,14,594.5,86.3
2016,11,7,15,564.4,82.1
2016,11,7,16,513,74.5
2016,11,7,17,494,71.8
2016,11,7,18,525.1,76.3
2016,11,7,19,527,76.6
2016,11,7,20,538.4,78.2
2016,11,7,21,502.7,73.1
2016,11,7,22,462.4,67.2
2016,11,7,23,438.4,63.7
2016,11,8,0,415.1,60.3
2016,11,8,1,403.7,58.7
2016,11,8,2,388.2,56.4
2016,11,8,3,379.4,55.1
2016,11,8,4,377.6,54.9
2016,11,8,5,387.6,56.4
2016,11,8,6,464.5,67.5
2016,11,8,7,554.1,80.5
2016,11,8,8,599.7,87.2
2016,11,8,9,600.4,87.3
2016,11,8,10,572.3,83.2
2016,11,8,11,549.4,79.9
2016,11,8,12,597.8,86.9
2016,11,8,13,619.9,90.1
2016,11,8,14,594.5,86.3
2016,11,8,15,564.4,82.1
2016,11,8,16,513,74.5
2016,11,8,17,494,71.8
2016,11,8,18,525.1,76.3
2016,11,8,19,527,76.6
2016,11,8,20,538.4,78.2
2016,11,8,21,502.7,73.1
2016,11,8,22,462.4,67.2
2016,11,8,23,438.4,63.7
2016,11,9,0,415.1,60.3
2016,11,9,1,403.7,58.7
2016,11,9,2,388.2,56.4
2016,11,9,3,379.4,55.1
2016,11,9,4,377.6,54.9
2016,11,9,5,387.6,56.4
2016,11,9,6,464.5,67.5
2016,11,9,7,554.1,80.5
2016,11,9,8,599.7,87.2
2016,11,9,9,600.4,87.3
2016,11,9,10,572.3,83.2
2016,11,9,11,549.4,79.9
2016,11,9,12,597.8,86.9
2016,11,9,13,619.9,90.1
2016,11,9,14,594.5,86.3
2016,11,9,15,564.4,82.1
2016,11,9,16,513,74.5
2016,11,9,17,494,71.8
