Year,Month,Day,Hour,Chaiyaphum1,NakhonRatchasima2
2016,10,7,11,14.5,30.6
2016,10,7,12,14.5,30.6
2016,10,7,13,14.5,30.6
2016,10,7,14,14.5,30.6
2016,10,7,15,14.5,30.6
2016,10,7,16,14.5,30.6
2016,10,7,17,14.5,30.6
2016,10,7,18,14.5,30.6
2016,10,7,19,14.5,30.6
2016,10,7,20,14.5,30.6
2016,10,7,21,14.5,30.6
2016,10,7,22,14.5,30.6
2016,10,7,23,14.5,30.6
2016,10,8,0,16.5,33
2016,10,8,1,16.5,33
2016,10,8,2,16.5,33
2016,10,8,3,16.5,33
2016,10,8,4,16.5,33
2016,10,8,5,16.5,33
2016,10,8,6,16.5,33
2016,10,8,7,16.5,33
2016,10,8,8,16.5,33
2016,10,8,9,16.5,33
2016,10,8,10,16.5,33
2016,10,8,11,16.5,33
2016,10,8,12,16.5,33
2016,10,8,13,16.5,33
2016,10,8,14,16.5,33
2016,10,8,15,16.5,33
2016,10,8,16,16.5,33
2016,10,8,17,16.5,33
2016,10,8,18,16.5,33
2016,10,8,19,16.5,33
2016,10,8,20,16.5,33
2016,10,8,21,16.5,33
2016,10,8,22,16.5,33
2016,10,8,23,16.5,33
2016,10,9,0,15.3,24.3
2016,10,9,1,15.3,24.3
2016,10,9,2,15.3,24.3
2016,10,9,3,15.3,24.3
2016,10,9,4,15.3,24.3
2016,10,9,5,15.3,24.3
2016,10,9,6,15.3,24.3
2016,10,9,7,15.3,24.3
2016,10,9,8,15.3,24.3
2016,10,9,9,15.3,24.3
2016,10,9,10,15.3,24.3
2016,10,9,11,15.3,24.3
2016,10,9,12,15.3,24.3
2016,10,9,13,15.3,24.3
2016,10,9,14,15.3,24.3
2016,10,9,15,15.3,24.3
2016,10,9,16,15.3,24.3
2016,10,9,17,15.3,24.3
2016,10,9,18,15.3,24.3
2016,10,9,19,15.3,24.3
2016,10,9,20,15.3,24.3
2016,10,9,21,15.3,24.3
2016,10,9,22,15.3,24.3
2016,10,9,23,15.3,24.3
2016,10,10,0,17,29
2016,10,10,1,17,29
2016,10,10,2,17,29
2016,10,10,3,17,29
2016,10,10,4,17,29
2016,10,10,5,17,29
2016,10,10,6,17,29
2016,10,10,7,17,29
2016,10,10,8,17,29
2016,10,10,9,17,29
2016,10,10,10,17,29
2016,10,10,11,17,29
2016,10,10,12,17,29
2016,10,10,13,17,29
2016,10,10,14,17,29
2016,10,10,15,17,29
2016,10,10,16,17,29
2016,10,10,17,17,29
2016,10,10,18,17,29
2016,10,10,19,17,29
2016,10,10,20,17,29
2016,10,10,21,17,29
2016,10,10,22,17,29
2016,10,10,23,17,29
2016,10,11,0,19.6,42.4
2016,10,11,1,19.6,42.4
2016,10,11,2,19.6,42.4
2016,10,11,3,19.6,42.4
2016,10,11,4,19.6,42.4
2016,10,11,5,19.6,42.4
2016,10,11,6,19.6,42.4
2016,10,11,7,19.6,42.4
2016,10,11,8,19.6,42.4
2016,10,11,9,19.6,42.4
2016,10,11,10,19.6,42.4
2016,10,11,11,19.6,42.4
2016,10,11,12,19.6,42.4
2016,10,11,13,19.6,42.4
2016,10,11,14,19.6,42.4
2016,10,11,15,19.6,42.4
2016,10,11,16,19.6,42.4
2016,10,11,17,19.6,42.4
2016,10,11,18,19.6,42.4
2016,10,11,19,19.6,42.4
2016,10,11,20,19.6,42.4
2016,10,11,21,19.6,42.4
2016,10,11,22,19.6,42.4
2016,10,11,23,19.6,42.4
2016,10,12,0,18,54.1
2016,10,12,1,18,54.1
2016,10,12,2,18,54.1
2016,10,12,3,18,54.1
2016,10,12,4,18,54.1
2016,10,12,5,18,54.1
2016,10,12,6,18,54.1
2016,10,12,7,18,54.1
2016,10,12,8,18,54.1
2016,10,12,9,18,54.1
2016,10,12,10,18,54.1
2016,10,12,11,18,54.1
2016,10,12,12,18,54.1
2016,10,12,13,18,54.1
2016,10,12,14,18,54.1
2016,10,12,15,18,54.1
2016,10,12,16,18,54.1
2016,10,12,17,18,54.1
2016,10,12,18,18,54.1
2016,10,12,19,18,54.1
2016,10,12,20,18,54.1
2016,10,12,21,18,54.1
2016,10,12,22,18,54.1
2016,10,12,23,18,54.1
2016,10,13,0,12.8,18.8
2016,10,13,1,12.8,18.8
2016,10,13,2,12.8,18.8
2016,10,13,3,12.8,18.8
2016,10,13,4,12.8,18.8
2016,10,13,5,12.8,18.8
2016,10,13,6,12.8,18.8
2016,10,13,7,12.8,18.8
2016,10,13,8,12.8,18.8
2016,10,13,9,12.8,18.8
2016,10,13,10,12.8,18.8
2016,10,13,11,12.8,18.8
2016,10,13,12,12.8,18.8
2016,10,13,13,12.8,18.8
2016,10,13,14,12.8,18.8
2016,10,13,15,12.8,18.8
2016,10,13,16,12.8,18.8
2016,10,13,17,12.8,18.8
2016,10,13,18,12.8,18.8
2016,10,13,19,12.8,18.8
2016,10,13,20,12.8,18.8
2016,10,13,21,12.8,18.8
2016,10,13,22,12.8,18.8
2016,10,13,23,12.8,18.8
2016,10,14,0,12.9,29.8
2016,10,14,1,12.9,29.8
2016,10,14,2,12.9,29.8
2016,10,14,3,12.9,29.8
2016,10,14,4,12.9,29.8
2016,10,14,5,12.9,29.8
2016,10,14,6,12.9,29.8
2016,10,14,7,12.9,29.8
2016,10,14,8,12.9,29.8
2016,10,14,9,12.9,29.8
2016,10,14,10,12.9,29.8
2016,10,14,11,12.9,29.8
2016,10,14,12,12.9,29.8
2016,10,14,13,12.9,29.8
2016,10,14,14,12.9,29.8
2016,10,14,15,12.9,29.8
2016,10,14,16,12.9,29.8
2016,10,14,17,12.9,29.8
2016,10,14,18,12.9,29.8
2016,10,14,19,12.9,29.8
2016,10,14,20,12.9,29.8
2016,10,14,21,12.9,29.8
2016,10,14,22,12.9,29.8
2016,10,14,23,12.9,29.8
2016,10,15,0,19.7,33.7
2016,10,15,1,19.7,33.7
2016,10,15,2,19.7,33.7
2016,10,15,3,19.7,33.7
2016,10,15,4,19.7,33.7
2016,10,15,5,19.7,33.7
2016,10,15,6,19.7,33.7
2016,10,15,7,19.7,33.7
2016,10,15,8,19.7,33.7
2016,10,15,9,19.7,33.7
2016,10,15,10,19.7,33.7
2016,10,15,11,19.7,33.7
2016,10,15,12,19.7,33.7
2016,10,15,13,19.7,33.7
2016,10,15,14,19.7,33.7
2016,10,15,15,19.7,33.7
2016,10,15,16,19.7,33.7
2016,10,15,17,19.7,33.7
2016,10,15,18,19.7,33.7
2016,10,15,19,19.7,33.7
2016,10,15,20,19.7,33.7
2016,10,15,21,19.7,33.7
2016,10,15,22,19.7,33.7
2016,10,15,23,19.7,33.7
2016,10,16,0,24.5,54.1
2016,10,16,1,24.5,54.1
2016,10,16,2,24.5,54.1
2016,10,16,3,24.5,54.1
2016,10,16,4,24.5,54.1
2016,10,16,5,24.5,54.1
2016,10,16,6,24.5,54.1
2016,10,16,7,24.5,54.1
2016,10,16,8,24.5,54.1
2016,10,16,9,24.5,54.1
2016,10,16,10,24.5,54.1
2016,10,16,11,24.5,54.1
2016,10,16,12,24.5,54.1
2016,10,16,13,24.5,54.1
2016,10,16,14,24.5,54.1
2016,10,16,15,24.5,54.1
2016,10,16,16,24.5,54.1
2016,10,16,17,24.5,54.1
2016,10,16,18,24.5,54.1
2016,10,16,19,24.5,54.1
2016,10,16,20,24.5,54.1
2016,10,16,21,24.5,54.1
2016,10,16,22,24.5,54.1
2016,10,16,23,24.5,54.1
2016,10,17,0,19.2,41.6
2016,10,17,1,19.2,41.6
2016,10,17,2,19.2,41.6
2016,10,17,3,19.2,41.6
2016,10,17,4,19.2,41.6
2016,10,17,5,19.2,41.6
2016,10,17,6,19.2,41.6
2016,10,17,7,19.2,41.6
2016,10,17,8,19.2,41.6
2016,10,17,9,19.2,41.6
2016,10,17,10,19.2,41.6
2016,10,17,11,19.2,41.6
2016,10,17,12,19.2,41.6
2016,10,17,13,19.2,41.6
2016,10,17,14,19.2,41.6
2016,10,17,15,19.2,41.6
2016,10,17,16,19.2,41.6
2016,10,17,17,19.2,41.6
2016,10,17,18,19.2,41.6
2016,10,17,19,19.2,41.6
2016,10,17,20,19.2,41.6
2016,10,17,21,19.2,41.6
2016,10,17,22,19.2,41.6
2016,10,17,23,19.2,41.6
2016,10,18,0,15.3,29.8
2016,10,18,1,15.3,29.8
2016,10,18,2,15.3,29.8
2016,10,18,3,15.3,29.8
2016,10,18,4,15.3,29.8
2016,10,18,5,15.3,29.8
2016,10,18,6,15.3,29.8
2016,10,18,7,15.3,29.8
2016,10,18,8,15.3,29.8
2016,10,18,9,15.3,29.8
2016,10,18,10,15.3,29.8
2016,10,18,11,15.3,29.8
2016,10,18,12,15.3,29.8
2016,10,18,13,15.3,29.8
2016,10,18,14,15.3,29.8
2016,10,18,15,15.3,29.8
2016,10,18,16,15.3,29.8
2016,10,18,17,15.3,29.8
2016,10,18,18,15.3,29.8
2016,10,18,19,15.3,29.8
2016,10,18,20,15.3,29.8
2016,10,18,21,15.3,29.8
2016,10,18,22,15.3,29.8
2016,10,18,23,15.3,29.8
2016,10,19,0,13,22
2016,10,19,1,13,22
2016,10,19,2,13,22
2016,10,19,3,13,22
2016,10,19,4,13,22
2016,10,19,5,13,22
2016,10,19,6,13,22
2016,10,19,7,13,22
2016,10,19,8,13,22
2016,10,19,9,13,22
2016,10,19,10,13,22
2016,10,19,11,13,22
2016,10,19,12,13,22
2016,10,19,13,13,22
2016,10,19,14,13,22
2016,10,19,15,13,22
2016,10,19,16,13,22
2016,10,19,17,13,22
2016,10,19,18,13,22
2016,10,19,19,13,22
2016,10,19,20,13,22
2016,10,19,21,13,22
2016,10,19,22,13,22
2016,10,19,23,13,22
2016,10,20,0,17.1,34.5
2016,10,20,1,17.1,34.5
2016,10,20,2,17.1,34.5
2016,10,20,3,17.1,34.5
2016,10,20,4,17.1,34.5
2016,10,20,5,17.1,34.5
2016,10,20,6,17.1,34.5
2016,10,20,7,17.1,34.5
2016,10,20,8,17.1,34.5
2016,10,20,9,17.1,34.5
2016,10,20,10,17.1,34.5
2016,10,20,11,17.1,34.5
2016,10,20,12,17.1,34.5
2016,10,20,13,17.1,34.5
2016,10,20,14,17.1,34.5
2016,10,20,15,17.1,34.5
2016,10,20,16,17.1,34.5
2016,10,20,17,17.1,34.5
2016,10,20,18,17.1,34.5
2016,10,20,19,17.1,34.5
2016,10,20,20,17.1,34.5
2016,10,20,21,17.1,34.5
2016,10,20,22,17.1,34.5
2016,10,20,23,17.1,34.5
2016,10,21,0,16.3,33.7
2016,10,21,1,16.3,33.7
2016,10,21,2,16.3,33.7
2016,10,21,3,16.3,33.7
2016,10,21,4,16.3,33.7
2016,10,21,5,16.3,33.7
2016,10,21,6,16.3,33.7
2016,10,21,7,16.3,33.7
2016,10,21,8,16.3,33.7
2016,10,21,9,16.3,33.7
2016,10,21,10,16.3,33.7
2016,10,21,11,16.3,33.7
2016,10,21,12,16.3,33.7
2016,10,21,13,16.3,33.7
2016,10,21,14,16.3,33.7
2016,10,21,15,16.3,33.7
2016,10,21,16,16.3,33.7
2016,10,21,17,16.3,33.7
2016,10,21,18,16.3,33.7
2016,10,21,19,16.3,33.7
2016,10,21,20,16.3,33.7
2016,10,21,21,16.3,33.7
2016,10,21,22,16.3,33.7
2016,10,21,23,16.3,33.7
2016,10,22,0,15.4,30.6
2016,10,22,1,15.4,30.6
2016,10,22,2,15.4,30.6
2016,10,22,3,15.4,30.6
2016,10,22,4,15.4,30.6
2016,10,22,5,15.4,30.6
2016,10,22,6,15.4,30.6
2016,10,22,7,15.4,30.6
2016,10,22,8,15.4,30.6
2016,10,22,9,15.4,30.6
2016,10,22,10,15.4,30.6
2016,10,22,11,15.4,30.6
2016,10,22,12,15.4,30.6
2016,10,22,13,15.4,30.6
2016,10,22,14,15.4,30.6
2016,10,22,15,15.4,30.6
2016,10,22,16,15.4,30.6
2016,10,22,17,15.4,30.6
2016,10,22,18,15.4,30.6
2016,10,22,19,15.4,30.6
2016,10,22,20,15.4,30.6
2016,10,22,21,15.4,30.6
2016,10,22,22,15.4,30.6
2016,10,22,23,15.4,30.6
2016,10,23,0,16.3,23.5
2016,10,23,1,16.3,23.5
2016,10,23,2,16.3,23.5
2016,10,23,3,16.3,23.5
2016,10,23,4,16.3,23.5
2016,10,23,5,16.3,23.5
2016,10,23,6,16.3,23.5
2016,10,23,7,16.3,23.5
2016,10,23,8,16.3,23.5
2016,10,23,9,16.3,23.5
2016,10,23,10,16.3,23.5
2016,10,23,11,16.3,23.5
2016,10,23,12,16.3,23.5
2016,10,23,13,16.3,23.5
2016,10,23,14,16.3,23.5
2016,10,23,15,16.3,23.5
2016,10,23,16,16.3,23.5
2016,10,23,17,16.3,23.5
2016,10,23,18,16.3,23.5
2016,10,23,19,16.3,23.5
2016,10,23,20,16.3,23.5
2016,10,23,21,16.3,23.5
2016,10,23,22,16.3,23.5
2016,10,23,23,16.3,23.5
2016,10,24,0,15.7,28.2
2016,10,24,1,15.7,28.2
2016,10,24,2,15.7,28.2
2016,10,24,3,15.7,28.2
2016,10,24,4,15.7,28.2
2016,10,24,5,15.7,28.2
2016,10,24,6,15.7,28.2
2016,10,24,7,15.7,28.2
2016,10,24,8,15.7,28.2
2016,10,24,9,15.7,28.2
2016,10,24,10,15.7,28.2
2016,10,24,11,15.7,28.2
2016,10,24,12,15.7,28.2
2016,10,24,13,15.7,28.2
2016,10,24,14,15.7,28.2
2016,10,24,15,15.7,28.2
2016,10,24,16,15.7,28.2
2016,10,24,17,15.7,28.2
2016,10,24,18,15.7,28.2
2016,10,24,19,15.7,28.2
2016,10,24,20,15.7,28.2
2016,10,24,21,15.7,28.2
2016,10,24,22,15.7,28.2
2016,10,24,23,15.7,28.2
2016,10,25,0,15.1,29
2016,10,25,1,15.1,29
2016,10,25,2,15.1,29
2016,10,25,3,15.1,29
2016,10,25,4,15.1,29
2016,10,25,5,15.1,29
2016,10,25,6,15.1,29
2016,10,25,7,15.1,29
2016,10,25,8,15.1,29
2016,10,25,9,15.1,29
2016,10,25,10,15.1,29
2016,10,25,11,15.1,29
2016,10,25,12,15.1,29
2016,10,25,13,15.1,29
2016,10,25,14,15.1,29
2016,10,25,15,15.1,29
2016,10,25,16,15.1,29
2016,10,25,17,15.1,29
2016,10,25,18,15.1,29
2016,10,25,19,15.1,29
2016,10,25,20,15.1,29
2016,10,25,21,15.1,29
2016,10,25,22,15.1,29
2016,10,25,23,15.1,29
2016,10,26,0,14.6,29
2016,10,26,1,14.6,29
2016,10,26,2,14.6,29
2016,10,26,3,14.6,29
2016,10,26,4,14.6,29
2016,10,26,5,14.6,29
2016,10,26,6,14.6,29
2016,10,26,7,14.6,29
2016,10,26,8,14.6,29
2016,10,26,9,14.6,29
2016,10,26,10,14.6,29
2016,10,26,11,14.6,29
2016,10,26,12,14.6,29
2016,10,26,13,14.6,29
2016,10,26,14,14.6,29
2016,10,26,15,14.6,29
2016,10,26,16,14.6,29
2016,10,26,17,14.6,29
2016,10,26,18,14.6,29
2016,10,26,19,14.6,29
2016,10,26,20,14.6,29
2016,10,26,21,14.6,29
2016,10,26,22,14.6,29
2016,10,26,23,14.6,29
2016,10,27,0,18.5,36.1
2016,10,27,1,18.5,36.1
2016,10,27,2,18.5,36.1
2016,10,27,3,18.5,36.1
2016,10,27,4,18.5,36.1
2016,10,27,5,18.5,36.1
2016,10,27,6,18.5,36.1
2016,10,27,7,18.5,36.1
2016,10,27,8,18.5,36.1
2016,10,27,9,18.5,36.1
2016,10,27,10,18.5,36.1
2016,10,27,11,18.5,36.1
2016,10,27,12,18.5,36.1
2016,10,27,13,18.5,36.1
2016,10,27,14,18.5,36.1
2016,10,27,15,18.5,36.1
2016,10,27,16,18.5,36.1
2016,10,27,17,18.5,36.1
2016,10,27,18,18.5,36.1
2016,10,27,19,18.5,36.1
2016,10,27,20,18.5,36.1
2016,10,27,21,18.5,36.1
2016,10,27,22,18.5,36.1
2016,10,27,23,18.5,36.1
2016,10,28,0,25.4,36.9
2016,10,28,1,25.4,36.9
2016,10,28,2,25.4,36.9
2016,10,28,3,25.4,36.9
2016,10,28,4,25.4,36.9
2016,10,28,5,25.4,36.9
2016,10,28,6,25.4,36.9
2016,10,28,7,25.4,36.9
2016,10,28,8,25.4,36.9
2016,10,28,9,25.4,36.9
2016,10,28,10,25.4,36.9
2016,10,28,11,25.4,36.9
2016,10,28,12,25.4,36.9
2016,10,28,13,25.4,36.9
2016,10,28,14,25.4,36.9
2016,10,28,15,25.4,36.9
2016,10,28,16,25.4,36.9
2016,10,28,17,25.4,36.9
2016,10,28,18,25.4,36.9
2016,10,28,19,25.4,36.9
2016,10,28,20,25.4,36.9
2016,10,28,21,25.4,36.9
2016,10,28,22,25.4,36.9
2016,10,28,23,25.4,36.9
2016,10,29,0,30.6,43.9
2016,10,29,1,30.6,43.9
2016,10,29,2,30.6,43.9
2016,10,29,3,30.6,43.9
2016,10,29,4,30.6,43.9
2016,10,29,5,30.6,43.9
2016,10,29,6,30.6,43.9
2016,10,29,7,30.6,43.9
2016,10,29,8,30.6,43.9
2016,10,29,9,30.6,43.9
2016,10,29,10,30.6,43.9
2016,10,29,11,30.6,43.9
2016,10,29,12,30.6,43.9
2016,10,29,13,30.6,43.9
2016,10,29,14,30.6,43.9
2016,10,29,15,30.6,43.9
2016,10,29,16,30.6,43.9
2016,10,29,17,30.6,43.9
2016,10,29,18,30.6,43.9
2016,10,29,19,30.6,43.9
2016,10,29,20,30.6,43.9
2016,10,29,21,30.6,43.9
2016,10,29,22,30.6,43.9
2016,10,29,23,30.6,43.9
2016,10,30,0,41.2,64.3
2016,10,30,1,41.2,64.3
2016,10,30,2,41.2,64.3
2016,10,30,3,41.2,64.3
2016,10,30,4,41.2,64.3
2016,10,30,5,41.2,64.3
2016,10,30,6,41.2,64.3
2016,10,30,7,41.2,64.3
2016,10,30,8,41.2,64.3
2016,10,30,9,41.2,64.3
2016,10,30,10,41.2,64.3
2016,10,30,11,41.2,64.3
2016,10,30,12,41.2,64.3
2016,10,30,13,41.2,64.3
2016,10,30,14,41.2,64.3
2016,10,30,15,41.2,64.3
2016,10,30,16,41.2,64.3
2016,10,30,17,41.2,64.3
2016,10,30,18,41.2,64.3
2016,10,30,19,41.2,64.3
2016,10,30,20,41.2,64.3
2016,10,30,21,41.2,64.3
2016,10,30,22,41.2,64.3
2016,10,30,23,41.2,64.3
2016,10,31,0,30.9,65.1
2016,10,31,1,30.9,65.1
2016,10,31,2,30.9,65.1
2016,10,31,3,30.9,65.1
2016,10,31,4,30.9,65.1
2016,10,31,5,30.9,65.1
2016,10,31,6,30.9,65.1
2016,10,31,7,30.9,65.1
2016,10,31,8,30.9,65.1
2016,10,31,9,30.9,65.1
2016,10,31,10,30.9,65.1
2016,10,31,11,30.9,65.1
2016,10,31,12,30.9,65.1
2016,10,31,13,30.9,65.1
2016,10,31,14,30.9,65.1
2016,10,31,15,30.9,65.1
2016,10,31,16,30.9,65.1
2016,10,31,17,30.9,65.1
2016,10,31,18,30.9,65.1
2016,10,31,19,30.9,65.1
2016,10,31,20,30.9,65.1
2016,10,31,21,30.9,65.1
2016,10,31,22,30.9,65.1
2016,10,31,23,30.9,65.1
2016,11,1,0,26,45.5
2016,11,1,1,26,45.5
2016,11,1,2,26,45.5
2016,11,1,3,26,45.5
2016,11,1,4,26,45.5
2016,11,1,5,26,45.5
2016,11,1,6,26,45.5
2016,11,1,7,26,45.5
2016,11,1,8,26,45.5
2016,11,1,9,26,45.5
2016,11,1,10,26,45.5
2016,11,1,11,26,45.5
2016,11,1,12,26,45.5
2016,11,1,13,26,45.5
2016,11,1,14,26,45.5
2016,11,1,15,26,45.5
2016,11,1,16,26,45.5
2016,11,1,17,26,45.5
2016,11,1,18,26,45.5
2016,11,1,19,26,45.5
2016,11,1,20,26,45.5
2016,11,1,21,26,45.5
2016,11,1,22,26,45.5
2016,11,1,23,26,45.5
2016,11,2,0,26.1,33.7
2016,11,2,1,26.1,33.7
2016,11,2,2,26.1,33.7
2016,11,2,3,26.1,33.7
2016,11,2,4,26.1,33.7
2016,11,2,5,26.1,33.7
2016,11,2,6,26.1,33.7
2016,11,2,7,26.1,33.7
2016,11,2,8,26.1,33.7
2016,11,2,9,26.1,33.7
2016,11,2,10,26.1,33.7
2016,11,2,11,26.1,33.7
2016,11,2,12,26.1,33.7
2016,11,2,13,26.1,33.7
2016,11,2,14,26.1,33.7
2016,11,2,15,26.1,33.7
2016,11,2,16,26.1,33.7
2016,11,2,17,26.1,33.7
2016,11,2,18,26.1,33.7
2016,11,2,19,26.1,33.7
2016,11,2,20,26.1,33.7
2016,11,2,21,26.1,33.7
2016,11,2,22,26.1,33.7
2016,11,2,23,26.1,33.7
2016,11,3,0,26.8,29
2016,11,3,1,26.8,29
2016,11,3,2,26.8,29
2016,11,3,3,26.8,29
2016,11,3,4,26.8,29
2016,11,3,5,26.8,29
2016,11,3,6,26.8,29
2016,11,3,7,26.8,29
2016,11,3,8,26.8,29
2016,11,3,9,26.8,29
2016,11,3,10,26.8,29
2016,11,3,11,26.8,29
2016,11,3,12,26.8,29
2016,11,3,13,26.8,29
2016,11,3,14,26.8,29
2016,11,3,15,26.8,29
2016,11,3,16,26.8,29
2016,11,3,17,26.8,29
2016,11,3,18,26.8,29
2016,11,3,19,26.8,29
2016,11,3,20,26.8,29
2016,11,3,21,26.8,29
2016,11,3,22,26.8,29
2016,11,3,23,26.8,29
2016,11,4,0,31.6,29.8
2016,11,4,1,31.6,29.8
2016,11,4,2,31.6,29.8
2016,11,4,3,31.6,29.8
2016,11,4,4,31.6,29.8
2016,11,4,5,31.6,29.8
2016,11,4,6,31.6,29.8
2016,11,4,7,31.6,29.8
2016,11,4,8,31.6,29.8
2016,11,4,9,31.6,29.8
2016,11,4,10,31.6,29.8
2016,11,4,11,31.6,29.8
2016,11,4,12,31.6,29.8
2016,11,4,13,31.6,29.8
2016,11,4,14,31.6,29.8
2016,11,4,15,31.6,29.8
2016,11,4,16,31.6,29.8
2016,11,4,17,31.6,29.8
2016,11,4,18,31.6,29.8
2016,11,4,19,31.6,29.8
2016,11,4,20,31.6,29.8
2016,11,4,21,31.6,29.8
2016,11,4,22,31.6,29.8
2016,11,4,23,31.6,29.8
2016,11,5,0,25.9,37.7
2016,11,5,1,25.9,37.7
2016,11,5,2,25.9,37.7
2016,11,5,3,25.9,37.7
2016,11,5,4,25.9,37.7
2016,11,5,5,25.9,37.7
2016,11,5,6,25.9,37.7
2016,11,5,7,25.9,37.7
2016,11,5,8,25.9,37.7
2016,11,5,9,25.9,37.7
2016,11,5,10,25.9,37.7
2016,11,5,11,25.9,37.7
2016,11,5,12,25.9,37.7
2016,11,5,13,25.9,37.7
2016,11,5,14,25.9,37.7
2016,11,5,15,25.9,37.7
2016,11,5,16,25.9,37.7
2016,11,5,17,25.9,37.7
2016,11,5,18,25.9,37.7
2016,11,5,19,25.9,37.7
2016,11,5,20,25.9,37.7
2016,11,5,21,25.9,37.7
2016,11,5,22,25.9,37.7
2016,11,5,23,25.9,37.7
2016,11,6,0,27,42.4
2016,11,6,1,27,42.4
2016,11,6,2,27,42.4
2016,11,6,3,27,42.4
2016,11,6,4,27,42.4
2016,11,6,5,27,42.4
2016,11,6,6,27,42.4
2016,11,6,7,27,42.4
2016,11,6,8,27,42.4
2016,11,6,9,27,42.4
2016,11,6,10,27,42.4
2016,11,6,11,27,42.4
2016,11,6,12,27,42.4
2016,11,6,13,27,42.4
2016,11,6,14,27,42.4
2016,11,6,15,27,42.4
2016,11,6,16,27,42.4
2016,11,6,17,27,42.4
2016,11,6,18,27,42.4
2016,11,6,19,27,42.4
2016,11,6,20,27,42.4
2016,11,6,21,27,42.4
2016,11,6,22,27,42.4
2016,11,6,23,27,42.4
2016,11,7,0,27.6,40.8
2016,11,7,1,27.6,40.8
2016,11,7,2,27.6,40.8
2016,11,7,3,27.6,40.8
2016,11,7,4,27.6,40.8
2016,11,7,5,27.6,40.8
2016,11,7,6,27.6,40.8
2016,11,7,7,27.6,40.8
2016,11,7,8,27.6,40.8
2016,11,7,9,27.6,40.8
2016,11,7,10,27.6,40.8
2016,11,7,11,27.6,40.8
2016,11,7,12,27.6,40.8
2016,11,7,13,27.6,40.8
2016,11,7,14,27.6,40.8
2016,11,7,15,27.6,40.8
2016,11,7,16,27.6,40.8
2016,11,7,17,27.6,40.8
2016,11,7,18,27.6,40.8
2016,11,7,19,27.6,40.8
2016,11,7,20,27.6,40.8
2016,11,7,21,27.6,40.8
2016,11,7,22,27.6,40.8
2016,11,7,23,27.6,40.8
2016,11,8,0,25.2,54.9
2016,11,8,1,25.2,54.9
2016,11,8,2,25.2,54.9
2016,11,8,3,25.2,54.9
2016,11,8,4,25.2,54.9
2016,11,8,5,25.2,54.9
2016,11,8,6,25.2,54.9
2016,11,8,7,25.2,54.9
2016,11,8,8,25.2,54.9
2016,11,8,9,25.2,54.9
2016,11,8,10,25.2,54.9
2016,11,8,11,25.2,54.9
2016,11,8,12,25.2,54.9
2016,11,8,13,25.2,54.9
2016,11,8,14,25.2,54.9
2016,11,8,15,25.2,54.9
2016,11,8,16,25.2,54.9
2016,11,8,17,25.2,54.9
2016,11,8,18,25.2,54.9
2016,11,8,19,25.2,54.9
2016,11,8,20,25.2,54.9
2016,11,8,21,25.2,54.9
2016,11,8,22,25.2,54.9
2016,11,8,23,25.2,54.9
2016,11,9,0,22.4,35.3
2016,11,9,1,22.4,35.3
2016,11,9,2,22.4,35.3
2016,11,9,3,22.4,35.3
2016,11,9,4,22.4,35.3
2016,11,9,5,22.4,35.3
2016,11,9,6,22.4,35.3
2016,11,9,7,22.4,35.3
2016,11,9,8,22.4,35.3
2016,11,9,9,22.4,35.3
2016,11,9,10,22.4,35.3
2016,11,9,11,22.4,35.3
2016,11,9,12,22.4,35.3
2016,11,9,13,22.4,35.3
2016,11,9,14,22.4,35.3
2016,11,9,15,22.4,35.3
2016,11,9,16,22.4,35.3
2016,11,9,17,22.4,35.3
2016,11,9,18,22.4,35.3
2016,11,9,19,22.4,35.3
2016,11,9,20,22.4,35.3
2016,11,9,21,22.4,35.3
2016,11,9,22,22.4,35.3
2016,11,9,23,22.4,35.3
2016,11,10,0,19.2,29
2016,11,10,1,19.2,29
2016,11,10,2,19.2,29
2016,11,10,3,19.2,29
2016,11,10,4,19.2,29
2016,11,10,5,19.2,29
2016,11,10,6,19.2,29
2016,11,10,7,19.2,29
2016,11,10,8,19.2,29
2016,11,10,9,19.2,29
2016,11,10,10,19.2,29
2016,11,10,11,19.2,29
2016,11,10,12,19.2,29
2016,11,10,13,19.2,29
2016,11,10,14,19.2,29
2016,11,10,15,19.2,29
2016,11,10,16,19.2,29
2016,11,10,17,19.2,29
2016,11,10,18,19.2,29
2016,11,10,19,19.2,29
2016,11,10,20,19.2,29
2016,11,10,21,19.2,29
2016,11,10,22,19.2,29
2016,11,10,23,19.2,29
2016,11,11,0,17.6,30.6
2016,11,11,1,17.6,30.6
2016,11,11,2,17.6,30.6
2016,11,11,3,17.6,30.6
2016,11,11,4,17.6,30.6
2016,11,11,5,17.6,30.6
2016,11,11,6,17.6,30.6
2016,11,11,7,17.6,30.6
2016,11,11,8,17.6,30.6
2016,11,11,9,17.6,30.6
2016,11,11,10,17.6,30.6
2016,11,11,11,17.6,30.6
2016,11,11,12,17.6,30.6
2016,11,11,13,17.6,30.6
2016,11,11,14,17.6,30.6
2016,11,11,15,17.6,30.6
2016,11,11,16,17.6,30.6
2016,11,11,17,17.6,30.6
2016,11,11,18,17.6,30.6
2016,11,11,19,17.6,30.6
2016,11,11,20,17.6,30.6
2016,11,11,21,17.6,30.6
2016,11,11,22,17.6,30.6
2016,11,11,23,17.6,30.6
2016,11,12,0,19.4,29
2016,11,12,1,19.4,29
